date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-31 19:41:34,tvbrad,,10,31,22,"NOW: IL. COVID-19 Cases 3/10 12 3/11 25 3/12 32 3/13 46 3/14 64 3/15 93 3/16 105 3/17 161 3/18 162 3/19 422 3/20 585 3/21 753 3/22 1049 3/23 1285 3/24 1537 3/25 1865 3/26 2538 3/27 3024 3/28 3491 3/29 4596 3/30 5057 3/31 5994",,,,1245073772681605122,https://twitter.com/tvbrad/status/1245073772681605122
2020-03-31 19:41:30,bobkressig,,0,8,6,"COVID-19 Legal Information Hotline that Iowa Legal Aid developed in partnership with the Iowa State Bar Association and the Polk County Volunteer Lawyer Project is going live tomorrow. The Hotline number is 1 (800) 332-0419. COVID-19 Legal Information Hotline is a free service.",,,,1245073757108043777,https://twitter.com/bobkressig/status/1245073757108043777
2020-03-31 19:41:23,GetBrexit_Done,,12,278,692,"I must thank Toby Young who has rightly pointed out the older generation, the Tory base, the people who heroically fought in WWII are now expendable. It's just not worth spending money to save them from Covid 19. I can't believe you ever thought the Tories gave a crap about you!",,,,1245073727563288576,https://twitter.com/GetBrexit_Done/status/1245073727563288576
2020-03-31 19:41:18,MollyBeck,,4,32,40,". @GovEvers announces two state isolation facilities: Lowell Center in downtown Madison and a Super 8 in Milwaukee. Facilities are for symptomatic individuals suspected to be infected with COVID-19 or who have a confirmed case of COVID-19.",,@GovEvers,,1245073705706958850,https://twitter.com/MollyBeck/status/1245073705706958850
2020-03-31 19:41:06,BridieKent,,25,9,302,"After 2 days of refresher training, I’m pleased that my skills and expertise in ICU haven’t gone. Some relief - paper charts might be needed and pens!!! Who knows what we face in the next few weeks/months- I’ll be doing what I can to support our NHS @UHP_NHS @PlymUni #Covid_19",,@UHP_NHS @PlymUni,#Covid_19,1245073656952295425,https://twitter.com/BridieKent/status/1245073656952295425
2020-03-31 19:41:02,isans_ca,,0,8,10,"Our #COVID-19 page provides updates on programs and services, supports for clients and their children, and resources related to COVID-19 available in multiple languages and plain English. Visit it here: https://qoo.ly/357x48 for more information. #Newcomers #Help #Resources",,,#COVID #Newcomers #Help #Resources,1245073636958093312,https://twitter.com/isans_ca/status/1245073636958093312
2020-03-31 19:41:01,eugenegu,,312,1902,7973,"Tokyo is the biggest metropolitan area in the world. Millions of people use the city’s packed subways and public transportation networks every day. Yet for some reason, Tokyo has much less of a coronavirus problem than New York. Japan has universal healthcare. America does not.",,,,1245073634730770432,https://twitter.com/eugenegu/status/1245073634730770432
2020-03-31 19:41:01,theRSAorg,,1,34,46,"4 steps to creating adaptive leadership response to COVID-19 pandemic: 1 Build leadership vision across different teams 2 Think beyond specific interventions 3 Encourage & join-up locally led innovation 4 Envision the future (after the crisis) https://www.thersa.org/discover/publications-and-articles/rsa-blogs/2020/03/adaptive-leadership-cornavirus …",,,,1245073633699074052,https://twitter.com/theRSAorg/status/1245073633699074052
2020-03-31 19:41:00,TwitchyTeam,,2,20,31,"ICYMI==> They know they're BUSTED: China will FINALLY start reporting asymptomatic COVID-19 cases https://buff.ly/2WUW9te",,,,1245073632247844864,https://twitter.com/TwitchyTeam/status/1245073632247844864
2020-03-31 19:40:51,WilsonKatieB,,4,7,30,"Some thoughts about COVID-19, recessions & public transit, today in @Crosscut.https://crosscut.com/2020/03/coronavirus-could-mean-catastrophe-public-transit …",,@Crosscut,,1245073594503200768,https://twitter.com/WilsonKatieB/status/1245073594503200768
2020-03-31 19:40:47,JarradDeGruy,,1,22,146,"Fuck you covid 19, you messy dirty fucking scary bitch. When they let us back outside you betta stay tf inside cuz imma knock tf out yuh la dirty ass. pic.twitter.com/QJMCKVAgFl",,,,1245073576497016832,https://twitter.com/JarradDeGruy/status/1245073576497016832
2020-03-31 19:40:39,JohnLukeSam1,,6,104,196,"Fox News ran over 1100 segments on the unfortunate no one's fault death of 4 Americans in Benghazi. Right now 3,437 more people have died from COVID-19 and Fox barely covers the virus issue b/c those deaths are unflattering to Trump's ego.",,,,1245073542275891200,https://twitter.com/JohnLukeSam1/status/1245073542275891200
2020-03-31 19:40:38,LakersNation,,15,256,1933,"Lakers players currently symptom-free of coronavirus after 14-day quarantine. https://lakersnation.com/lakers-players-symptom-free-of-coronavirus-after-completing-14-day-quarantine/2020/03/31/ …pic.twitter.com/tvHm1kghFD",,,,1245073538844733440,https://twitter.com/LakersNation/status/1245073538844733440
2020-03-31 19:40:37,Madicattt,,2,5,39,"Flu season is a massive risk to our fight against COVID-19. Staying at home - depending on how long this goes for can mitigate that but not if home isn’t a safe place either. Damp, draughty, cold houses are dangerous.",,,,1245073535241879552,https://twitter.com/Madicattt/status/1245073535241879552
2020-03-31 19:40:34,abc13houston,,10,17,25,"COVID-19 hits jail, today could be day of action on inmate release https://abc13.co/3bKeUDF pic.twitter.com/vtgyWXNv2a",,,,1245073519421071362,https://twitter.com/abc13houston/status/1245073519421071362
2020-03-31 19:40:28,OscarDronjak,,6,7,40,"Watching this tonight. It’s eerie how many similarities the beginning of the outbreak has with COVID-19. Virus moves faster and is a lot worse, but the principles remain the same. Wash hands, social distancing, fear mongering, quarantine, closing borders etc, it’s all in here. pic.twitter.com/iQqRYgvM5d",,,,1245073498101481472,https://twitter.com/OscarDronjak/status/1245073498101481472
2020-03-31 19:40:26,mitchellvii,,150,819,2055,"I no longer trust ANY of the COVID-19 infection or mortality numbers being reported. It is clear there seem to be a lot of false positives in the testing and death by co-morbidity is being dumped into the COVID-19 totals. In other words, who knows how accurate they are?",,,,1245073489540898816,https://twitter.com/mitchellvii/status/1245073489540898816
2020-03-31 19:40:24,CatherineWoodQC,,0,9,12,"Message from the President of the Family Division: how to submit an appeal during the COVID-19 crisis | Courts and Tribunals Judiciary ⁦ @4PBFamilyLaw⁩ here to help with all your appealshttps://www.judiciary.uk/announcements/message-from-the-president-of-the-family-division-how-to-submit-an-appeal-during-the-covid-19-crisis/ …",,@4PBFamilyLaw,,1245073481441689600,https://twitter.com/CatherineWoodQC/status/1245073481441689600
2020-03-31 19:40:18,Prem_S,,58,447,1068,"If ONE Canadian dies from covid without being offered the malaria treatment that has been approved by the FDA and is being used over Europe...India is making its frontline drs & nurses use it as precaution...if one person dies w/o being offered this, blame is on politicians",,,,1245073454971228160,https://twitter.com/Prem_S/status/1245073454971228160
2020-03-31 19:40:18,NgondoSimon,,15,16,165,"One of the person with Covid-19 was a maid who was working for a family that had it. Maid got it from her boss. And imagine her taking the disease to the rural areas. This will be the worse time when it hits the shanty compounds 5 people sleeps in one room. May God help us",,,,1245073454468120576,https://twitter.com/NgondoSimon/status/1245073454468120576
2020-03-31 19:40:12,JustinM_NFL,,3,41,159,"Here's a list of teams #LSU CB Kristian Fulton has, or will meet w/ via FaceTime: #Bears, #Cowboys, #Titans, #Colts & #Broncos. COVID-19 prevented him from making any physical visits.",,,#LSU #Bears #Cowboys #Titans #Colts #Broncos,1245073428916383745,https://twitter.com/JustinM_NFL/status/1245073428916383745
2020-03-31 19:40:10,ItsJustJill,,102,532,335,"Atheist professor says he'll believe in God -- if the coronavirus kills Trump Now he says it “taken out of context” and wrongly interpreted as a death wish to the president — and that “this [was] a statement about myself, not about someone else.” Sure. https://www.washingtontimes.com/news/2020/mar/31/atheist-professor-says-hell-believe-god-if-coronav/ …",,,,1245073421794521091,https://twitter.com/ItsJustJill/status/1245073421794521091
2020-03-31 19:40:05,nytimes,,1423,362,1235,"President Trump’s approval rating is as high as ever, despite a slow coronavirus response and a series of falsehoods. Polling experts say it's normal for a country to rally around a president during a crisis. Here's who's driving the ratings bump. https://nyti.ms/2w1yBHZ",,,,1245073398209839117,https://twitter.com/nytimes/status/1245073398209839117
2020-03-31 19:40:03,jamespeshaw,,8,124,169,"If you haven't yet, pls sign up to Flu Tracker. It's a weekly email asking if you’ve had symptoms of a fever or cough. Questions have been extended to ask if you’ve had a swab or a test for COVID-19. Dr Ashley Bloomfield is urging us all to sign up. https://info.flutracking.net/",,,,1245073389649354752,https://twitter.com/jamespeshaw/status/1245073389649354752
2020-03-31 19:40:01,VICE,,1,15,27,"Lorena Borjas, who was considered the mother of the transgender Latinx community in Queens, New York, died on Monday, reportedly of COVID-19. https://bit.ly/2xCZAdo",,,,1245073382225387521,https://twitter.com/VICE/status/1245073382225387521
2020-03-31 19:40:00,evankirstel,,2,21,26,"Dr Fauci says herd immunity from coronavirus is unlikely https://mol.im/a/8172611 @IrmaRaste @eViRaHealth #COVID19 #Covid_19 #coronavirus #coronapocolypse #StayAtHome",,@IrmaRaste @eViRaHealth,#COVID19 #Covid_19 #coronavirus #coronapocolypse #StayAtHome,1245073378349690880,https://twitter.com/evankirstel/status/1245073378349690880
2020-03-31 19:40:00,htTweets,,5,35,208,"A group of more than 150 people from Gujarat’s transgender community have set an example amid the Covid-19 crisis by helping out the needy. #CoronavirusOutbreakhttps://www.hindustantimes.com/india-news/coronavirus-in-gujarat-members-of-transgender-community-set-example-offer-food-to-needy-and-slum-dwellers/story-AO5178NCptd7LLFA0sk2vN.html …",,,#CoronavirusOutbreakhttps,1245073377770995714,https://twitter.com/htTweets/status/1245073377770995714
2020-03-31 19:39:52,maduro_en,,1,36,48,"Eight Chinese health specialists, equipment and medical supplies are already in our country to reinforce the actions of containment of COVID-19. On behalf of the Venezuelan people, I reiterate our gratitude to President Xi Jinping and the [...] http://t.tuiteros.org.ve/haxp",,,,1245073344644493312,https://twitter.com/maduro_en/status/1245073344644493312
2020-03-31 19:39:52,niro60487270,,11,101,153,"No Joke: Comedian James Cannizzaro diagnosed with Covid-19. ""I thought I was going to die."" He was given Chloroquine, ""and within a few hours, I started to feel better."" https://patch.com/new-york/new-york-city/ny-comedy-favorite-coronavirus-i-thought-i-was-going-die …",,,,1245073344216436736,https://twitter.com/niro60487270/status/1245073344216436736
2020-03-31 19:39:51,finebaum,,67,180,766,". @Brett_McMurphy "" says ADs are considering all options for college football if the season is delayed due to COVID-19, including starting the season in October or even in January. “These universities and athletic programs desperately need revenue for college football.”",,@Brett_McMurphy,,1245073343088406532,https://twitter.com/finebaum/status/1245073343088406532
2020-03-31 19:39:50,TheSteinLine,,22,175,851,"The Lakers just announced that their players have today completed 14-day home isolations prescribed by team doctors -- and that all players are currently symptom-free of COVID-19 The team had previously announced that two unnnamed players had tested positive for the coronavirus",,,,1245073335202926592,https://twitter.com/TheSteinLine/status/1245073335202926592
2020-03-31 19:39:41,LakeShowScoop,,2,11,94,"According to @taniaganguli of the Los Angeles Times, the Lakers have finished their 14-day home quarantine. According to the team, all players are currently symptom free of COVID-19.",,@taniaganguli,,1245073300323094528,https://twitter.com/LakeShowScoop/status/1245073300323094528
2020-03-31 19:39:41,FortBendISD,,61,293,629,"Fort Bend ISD will continue online learning and remote operations through at least May 4, 2020 as the community and nation respond to the COVID-19 pandemic. pic.twitter.com/6lgGuYdOdw",,,,1245073300205842433,https://twitter.com/FortBendISD/status/1245073300205842433
2020-03-31 19:39:29,morningmoneyben,RightWingWatch,83,379,706,"Just a small tip for #coronatruthers: You might think you can pwn the libtards with funny memes. But you can't pwn the #coronavirus which just wants to go in your body and possibly kill you and doesn't read tweets or listen to talk radio. https://twitter.com/RightWingWatch/status/1245019150545760256 …",,,#coronatruthers #coronavirus,1245073247986745344,https://twitter.com/morningmoneyben/status/1245073247986745344
2020-03-31 19:39:22,KTVU,,35,55,117,"A group of almost 30 young people has tested positive for COVID-19 after returning from a spring break vacation. Now an investigation is underway. http://bit.ly/2UxOAa9",,,,1245073217586225152,https://twitter.com/KTVU/status/1245073217586225152
